marker	value	polarity	item1	item2	item	complexity	Worker_ID	variable
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	63	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	63	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	63	Pos_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	63	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	63	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	63	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	63	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	63	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	63	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	63	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	63	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	63	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	63	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	63	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	63	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	63	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	63	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	63	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	63	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	63	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	63	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	63	OkOk_testaverage
vague	6.5	Pos	certain	uncertain	Certain_Uncertain	Morph	65	Pos_Morph_Certain_Uncertain
vague	6.5	Pos	lucky	unlucky	Lucky_Unlucky	Morph	65	Pos_Morph_Lucky_Unlucky
vague	4.5	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	65	Neg_Morph_Accurate_Inaccurate
vague	4.5	Neg	unhappy	happy	Happy_Unhappy	Morph	65	Neg_Morph_Happy_Unhappy
vague	6.5	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	65	Pos_Morph_Interesting_Uninteresting
vague	6.5	Pos	fair	unfair	Fair_Unfair	Morph	65	Pos_Morph_Fair_Unfair
vague	5.5	Neg	impolite	polite	Polite_Impolite	Morph	65	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	65	Neg_Morph_Possible_Impossible
vague	5.5	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	65	Neg_Morph_Satisfactory_Unsatisfactory
off	3.5	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	65	Pos_Morph_Friendly_Unfriendly
vague	6.5	Pos	useful	useless	Useful_Useless	Morph	65	Pos_Morph_Useful_Useless
vague	4.5	Neg	bad	good	Good_Bad	Nonmorph	65	Neg_Nonmorph_Good_Bad
vague	6.5	Neg	weak	strong	Strong_Weak	Nonmorph	65	Neg_Nonmorph_Strong_Weak
vague	6.5	Neg	mean	kind	Kind_Mean	Nonmorph	65	Neg_Nonmorph_Kind_Mean
	6.0	Pos	tall	short	Tall_Short	Nonmorph	65	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	65	Pos_Nonmorph_Happy_Sad
	6.0	Neg	short	long	Long_Short	Nonmorph	65	Neg_Nonmorph_Long_Short
vague	6.5	Pos	polite	rude	Polite_Rude	Nonmorph	65	Pos_Nonmorph_Polite_Rude
vague	4.5	Neg	poor	rich	Rich_Poor	Nonmorph	65	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	65	Pos_Nonmorph_Satisfactory_Frustrating
vague	1.5	Pos	boring	interesting	Interesting&Uninteresting	testrating	65	Pos_boringinteresting
vague	1.5	Pos	good	bad	Good&Bad	testrating	65	Pos_goodbad
off	6.5	Pos	impolite	polite	Polite&Impolite	testrating	65	Pos_impolitepolite
vague	1.5	Pos	unfair	fair	Fair&Unfair	testrating	65	Pos_unfairfair
vague	2.5	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	65	Neg_unfriendlyfriendly
vague	1.5	Neg	tall	short	Tall&Short	testrating	65	Neg_tallshort
vague	4.5	Neg	average	average	Average	testaverage	65	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	65	Ok_testaverage
vague	4.5	Pos	alright	alright	Alright	testaverage	65	Alright_testaverage
vague	4.5	Neg	ok	ok	OkOk	testaverage	65	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	66	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	66	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	66	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	66	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	66	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	66	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	66	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	66	Pos_Morph_Possible_Impossible
	7.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	66	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	66	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	66	Pos_Morph_Useful_Useless
	6.0	Neg	bad	good	Good_Bad	Nonmorph	66	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	66	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	66	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	66	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	66	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	66	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	66	Neg_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	66	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	66	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	66	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	66	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	66	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	66	Pos_unfairfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	66	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	66	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	66	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	66	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	66	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	66	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	67	Neg_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	67	Neg_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	67	Neg_Morph_Accurate_Inaccurate
vague	5.5	Neg	unhappy	happy	Happy_Unhappy	Morph	67	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	67	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	67	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	67	Pos_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	67	Neg_Morph_Possible_Impossible
vague	5.5	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	67	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	67	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	67	Pos_Morph_Useful_Useless
vague	5.5	Neg	bad	good	Good_Bad	Nonmorph	67	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	67	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	67	Pos_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	67	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	67	Pos_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	67	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	67	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	67	Pos_Nonmorph_Rich_Poor
vague	5.5	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	67	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	67	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	67	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	67	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	67	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	67	Pos_friendlyunfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	67	Neg_tallshort
	4.0	Neg	average	average	Average	testaverage	67	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	67	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	67	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	67	OkOk_testaverage
	3.0	Neg	uncertain	certain	Certain_Uncertain	Morph	69	Neg_Morph_Certain_Uncertain
	6.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	69	Pos_Morph_Lucky_Unlucky
	4.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	69	Neg_Morph_Accurate_Inaccurate
	4.0	Neg	unhappy	happy	Happy_Unhappy	Morph	69	Neg_Morph_Happy_Unhappy
	4.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	69	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	69	Pos_Morph_Fair_Unfair
	6.0	Neg	impolite	polite	Polite_Impolite	Morph	69	Neg_Morph_Polite_Impolite
	6.0	Neg	impossible	possible	Possible_Impossible	Morph	69	Neg_Morph_Possible_Impossible
	4.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	69	Neg_Morph_Satisfactory_Unsatisfactory
	6.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	69	Neg_Morph_Friendly_Unfriendly
	6.0	Neg	useless	useful	Useful_Useless	Morph	69	Neg_Morph_Useful_Useless
	5.0	Pos	good	bad	Good_Bad	Nonmorph	69	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	69	Neg_Nonmorph_Strong_Weak
	6.0	Pos	kind	mean	Kind_Mean	Nonmorph	69	Pos_Nonmorph_Kind_Mean
	6.0	Pos	tall	short	Tall_Short	Nonmorph	69	Pos_Nonmorph_Tall_Short
	4.0	Neg	sad	happy	Happy_Sad	Nonmorph	69	Neg_Nonmorph_Happy_Sad
	6.0	Neg	short	long	Long_Short	Nonmorph	69	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	69	Pos_Nonmorph_Polite_Rude
	6.0	Pos	rich	poor	Rich_Poor	Nonmorph	69	Pos_Nonmorph_Rich_Poor
	4.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	69	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	69	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	69	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	69	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	69	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	69	Neg_unfriendlyfriendly
off	6.0	Pos	short	tall	Tall&Short	testrating	69	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	69	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	69	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	69	Alright_testaverage
	4.0	Neg	ok	ok	OkOk	testaverage	69	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	70	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	70	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	70	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	70	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	70	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	70	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	70	Neg_Morph_Polite_Impolite
	6.0	Pos	possible	impossible	Possible_Impossible	Morph	70	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	70	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	70	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	70	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	70	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	70	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	70	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	70	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	70	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	70	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	70	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	70	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	70	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	70	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	70	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	70	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	70	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	70	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	70	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	70	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	70	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	70	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	70	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	71	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	71	Pos_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	71	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	71	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	71	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	71	Neg_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	71	Pos_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	71	Neg_Morph_Possible_Impossible
	7.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	71	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	71	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	71	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	71	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	71	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	71	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	71	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	71	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	71	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	71	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	71	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	71	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	71	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	71	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	71	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	71	Pos_unfairfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	71	Pos_friendlyunfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	71	Neg_tallshort
	4.0	Pos	average	average	Average	testaverage	71	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	71	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	71	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	71	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	73	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	73	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	73	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	73	Neg_Morph_Happy_Unhappy
	7.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	73	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	73	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	73	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	73	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	73	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	73	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	73	Pos_Morph_Useful_Useless
	7.0	Neg	bad	good	Good_Bad	Nonmorph	73	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	73	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	73	Pos_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	73	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	73	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	73	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	73	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	73	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	73	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	73	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	73	Neg_badgood
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	73	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	73	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	73	Pos_friendlyunfriendly
	7.0	Pos	short	tall	Tall&Short	testrating	73	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	73	Average_testaverage
	4.0	Pos	ok	ok	Ok	testaverage	73	Ok_testaverage
	4.0	Pos	alright	alright	Alright	testaverage	73	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	73	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	73	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	73	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	73	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	73	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	73	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	73	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	73	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	73	Pos_Morph_Possible_Impossible
	7.0	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	73	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	73	Neg_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	73	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	73	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	73	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	73	Pos_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	73	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	73	Pos_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	73	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	73	Neg_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	73	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	73	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	73	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	73	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	73	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	73	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	73	Neg_unfriendlyfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	73	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	73	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	73	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	73	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	73	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	74	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	74	Neg_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	74	Neg_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	74	Neg_Morph_Happy_Unhappy
	5.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	74	Neg_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	74	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	74	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	74	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	74	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	74	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	74	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	74	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	74	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	74	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	74	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	74	Pos_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	74	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	74	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	74	Pos_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	74	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	74	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	74	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	74	Neg_politeimpolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	74	Pos_unfairfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	74	Neg_unfriendlyfriendly
	1.0	Neg	tall	short	Tall&Short	testrating	74	Neg_tallshort
	3.0	Neg	average	average	Average	testaverage	74	Average_testaverage
	3.0	Neg	ok	ok	Ok	testaverage	74	Ok_testaverage
	3.0	Pos	alright	alright	Alright	testaverage	74	Alright_testaverage
