marker	value	polarity 	item1	item2	item	complexity	Worker_ID	variable
vague	6.5	Pos	happy	unhappy	Happy_Unhappy	Morph	121	Pos_Morph_Happy_Unhappy
vague	6.5	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	121	Pos_Morph_Interesting_Uninteresting
vague	6.5	Pos	fair	unfair	Fair_Unfair	Morph	121	Pos_Morph_Fair_Unfair
vague	6.5	Pos	polite	impolite	Polite_Impolite	Morph	121	Pos_Morph_Polite_Impolite
vague	6.5	Neg	impossible	possible	Possible_Impossible	Morph	121	Neg_Morph_Possible_Impossible
off	5.5	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	121	Neg_Morph_Satisfactory_Unsatisfactory
vague	6.5	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	121	Neg_Morph_Friendly_Unfriendly
vague	6.5	Neg	useless	useful	Useful_Useless	Morph	121	Neg_Morph_Useful_Useless
vague	6.5	Pos	good	bad	Good_Bad	Nonmorph	121	Pos_Nonmorph_Good_Bad
vague	6.5	Neg	weak	strong	Strong_Weak	Nonmorph	121	Neg_Nonmorph_Strong_Weak
vague	6.5	Neg	mean	kind	Kind_Mean	Nonmorph	121	Neg_Nonmorph_Kind_Mean
vague	6.5	Pos	tall	short	Tall_Short	Nonmorph	121	Pos_Nonmorph_Tall_Short
vague	6.5	Pos	happy	sad	Happy_Sad	Nonmorph	121	Pos_Nonmorph_Happy_Sad
vague	6.5	Neg	short	long	Long_Short	Nonmorph	121	Neg_Nonmorph_Long_Short
vague	6.5	Neg	rude	polite	Polite_Rude	Nonmorph	121	Neg_Nonmorph_Polite_Rude
vague	6.5	Pos	rich	poor	Rich_Poor	Nonmorph	121	Pos_Nonmorph_Rich_Poor
vague	6.5	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	121	Pos_Nonmorph_Satisfactory_Frustrating
vague	1.5	Neg	interesting	boring	Interesting&Uninteresting	testrating	121	Neg_interestingboring
vague	1.5	Pos	good	bad	Good&Bad	testrating	121	Pos_goodbad
vague	1.5	Pos	impolite	polite	Polite&Impolite	testrating	121	Pos_impolitepolite
vague	1.5	Neg	fair	unfair	Fair&Unfair	testrating	121	Neg_fairunfair
vague	1.5	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	121	Neg_unfriendlyfriendly
vague	1.5	Pos	short	tall	Tall&Short	testrating	121	Pos_shorttall
vague	4.5	Neg	average	average	Average	testaverage	121	Average_testaverage 
vague	4.5	Neg	ok	ok	Ok	testaverage	121	Ok_testaverage 
vague	4.5	Pos	alright	alright	Alright	testaverage	121	Alright_testaverage 
vague	4.5	Neg	ok	ok	OkOk	testaverage	121	OkOk_testaverage 
	7	Pos	certain	uncertain	Certain_Uncertain	Morph	122	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	122	Neg_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	122	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	122	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	122	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	122	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	122	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	122	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	122	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	122	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	122	Neg_Morph_Useful_Useless
	4	Neg	bad	good	Good_Bad	Nonmorph	122	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	122	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	122	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	122	Pos_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	122	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	122	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	122	Neg_Nonmorph_Polite_Rude
	4	Neg	poor	rich	Rich_Poor	Nonmorph	122	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	122	Pos_Nonmorph_Satisfactory_Frustrating
	1.	Pos	boring	interesting	Interesting&Uninteresting	testrating	122	Pos_boringinteresting
	1.	Pos	good	bad	Good&Bad	testrating	122	Pos_goodbad
	1.	Neg	polite	impolite	Polite&Impolite	testrating	122	Neg_politeimpolite
	1.	Pos	unfair	fair	Fair&Unfair	testrating	122	Pos_unfairfair
	1.	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	122	Pos_friendlyunfriendly
	1.	Neg	tall	short	Tall&Short	testrating	122	Neg_tallshort
	4.	Pos	average	average	Average	testaverage	122	Average_testaverage 
	4.	Neg	ok	ok	Ok	testaverage	122	Ok_testaverage 
	4.	Neg	alright	alright	Alright	testaverage	122	Alright_testaverage 
	4.	Neg	ok	ok	OkOk	testaverage	122	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	123	Neg_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	123	Neg_Morph_Lucky_Unlucky
	6.	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	123	Neg_Morph_Accurate_Inaccurate
	4.	Neg	unhappy	happy	Happy_Unhappy	Morph	123	Neg_Morph_Happy_Unhappy
	4.	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	123	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	123	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	123	Neg_Morph_Polite_Impolite
	6.	Neg	impossible	possible	Possible_Impossible	Morph	123	Neg_Morph_Possible_Impossible
off	4.	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	123	Neg_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	123	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	123	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	123	Pos_Nonmorph_Good_Bad
	6.	Pos	strong	weak	Strong_Weak	Nonmorph	123	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	123	Neg_Nonmorph_Kind_Mean
	6.	Neg	short	tall	Tall_Short	Nonmorph	123	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	123	Pos_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	123	Pos_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	123	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	123	Pos_Nonmorph_Rich_Poor
	6.	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	123	Pos_Nonmorph_Satisfactory_Frustrating
	1.	Pos	boring	interesting	Interesting&Uninteresting	testrating	123	Pos_boringinteresting
	1.	Pos	good	bad	Good&Bad	testrating	123	Pos_goodbad
	1.	Neg	polite	impolite	Polite&Impolite	testrating	123	Neg_politeimpolite
	1.	Neg	fair	unfair	Fair&Unfair	testrating	123	Neg_fairunfair
	1.	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	123	Pos_friendlyunfriendly
	1.	Pos	short	tall	Tall&Short	testrating	123	Pos_shorttall
	4.	Pos	average	average	Average	testaverage	123	Average_testaverage 
	4.	Neg	ok	ok	Ok	testaverage	123	Ok_testaverage 
	4.	Neg	alright	alright	Alright	testaverage	123	Alright_testaverage 
	4.	Neg	ok	ok	OkOk	testaverage	123	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	124	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	124	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	124	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	124	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	124	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	124	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	124	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	124	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	124	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	124	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	124	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	124	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	124	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	124	Neg_Nonmorph_Kind_Mean
	7.0	Pos	tall	short	Tall_Short	Nonmorph	124	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	124	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	124	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	124	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	124	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	124	Pos_Nonmorph_Satisfactory_Frustrating
	1.	Pos	boring	interesting	Interesting&Uninteresting	testrating	124	Pos_boringinteresting
	1.	Neg	bad	good	Good&Bad	testrating	124	Neg_badgood
	1.	Pos	impolite	polite	Polite&Impolite	testrating	124	Pos_impolitepolite
	1.	Pos	unfair	fair	Fair&Unfair	testrating	124	Pos_unfairfair
	1.	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	124	Neg_unfriendlyfriendly
	1.	Neg	tall	short	Tall&Short	testrating	124	Neg_tallshort
	4.	Pos	average	average	Average	testaverage	124	Average_testaverage 
	4.	Neg	ok	ok	Ok	testaverage	124	Ok_testaverage 
	4.	Neg	alright	alright	Alright	testaverage	124	Alright_testaverage 
	4.	Neg	ok	ok	OkOk	testaverage	124	OkOk_testaverage 
vague	6.5	Neg	uncertain	certain	Certain_Uncertain	Morph	125	Neg_Morph_Certain_Uncertain
vague	6.5	Neg	unlucky	lucky	Lucky_Unlucky	Morph	125	Neg_Morph_Lucky_Unlucky
vague	4.5	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	125	Neg_Morph_Accurate_Inaccurate
vague	6.5	Pos	happy	unhappy	Happy_Unhappy	Morph	125	Pos_Morph_Happy_Unhappy
vague	6.5	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	125	Pos_Morph_Interesting_Uninteresting
vague	6.5	Pos	fair	unfair	Fair_Unfair	Morph	125	Pos_Morph_Fair_Unfair
vague	6.5	Neg	impolite	polite	Polite_Impolite	Morph	125	Neg_Morph_Polite_Impolite
	6.	Neg	impossible	possible	Possible_Impossible	Morph	125	Neg_Morph_Possible_Impossible
vague	6.5	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	125	Pos_Morph_Satisfactory_Unsatisfactory
vague	6.5	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	125	Neg_Morph_Friendly_Unfriendly
vague	5.5	Neg	useless	useful	Useful_Useless	Morph	125	Neg_Morph_Useful_Useless
vague	4.5	Neg	bad	good	Good_Bad	Nonmorph	125	Neg_Nonmorph_Good_Bad
vague	6.5	Neg	weak	strong	Strong_Weak	Nonmorph	125	Neg_Nonmorph_Strong_Weak
vague	5.5	Pos	kind	mean	Kind_Mean	Nonmorph	125	Pos_Nonmorph_Kind_Mean
vague	5.5	Neg	short	tall	Tall_Short	Nonmorph	125	Neg_Nonmorph_Tall_Short
vague	6.5	Pos	happy	sad	Happy_Sad	Nonmorph	125	Pos_Nonmorph_Happy_Sad
vague	5.5	Neg	short	long	Long_Short	Nonmorph	125	Neg_Nonmorph_Long_Short
vague	6.5	Pos	polite	rude	Polite_Rude	Nonmorph	125	Pos_Nonmorph_Polite_Rude
vague	6.5	Pos	rich	poor	Rich_Poor	Nonmorph	125	Pos_Nonmorph_Rich_Poor
vague	6.5	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	125	Pos_Nonmorph_Satisfactory_Frustrating
vague	1.5	Neg	interesting	boring	Interesting&Uninteresting	testrating	125	Neg_interestingboring
vague	1.5	Pos	good	bad	Good&Bad	testrating	125	Pos_goodbad
vague	1.5	Pos	impolite	polite	Polite&Impolite	testrating	125	Pos_impolitepolite
vague	1.5	Neg	fair	unfair	Fair&Unfair	testrating	125	Neg_fairunfair
vague	1.5	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	125	Pos_friendlyunfriendly
vague	2.5	Pos	short	tall	Tall&Short	testrating	125	Pos_shorttall
	4.	Neg	average	average	Average	testaverage	125	Average_testaverage 
	4.	Pos	ok	ok	Ok	testaverage	125	Ok_testaverage 
	4.	Neg	alright	alright	Alright	testaverage	125	Alright_testaverage 
	4.	Pos	ok	ok	OkOk	testaverage	125	OkOk_testaverage 
vague	6.5	Pos	certain	uncertain	Certain_Uncertain	Morph	126	Pos_Morph_Certain_Uncertain
vague	6.5	Pos	lucky	unlucky	Lucky_Unlucky	Morph	126	Pos_Morph_Lucky_Unlucky
vague	6.5	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	126	Neg_Morph_Accurate_Inaccurate
vague	6.5	Neg	unhappy	happy	Happy_Unhappy	Morph	126	Neg_Morph_Happy_Unhappy
vague	4.5	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	126	Neg_Morph_Interesting_Uninteresting
vague	6.5	Pos	fair	unfair	Fair_Unfair	Morph	126	Pos_Morph_Fair_Unfair
vague	6.5	Pos	polite	impolite	Polite_Impolite	Morph	126	Pos_Morph_Polite_Impolite
vague	6.5	Pos	possible	impossible	Possible_Impossible	Morph	126	Pos_Morph_Possible_Impossible
vague	6.5	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	126	Pos_Morph_Satisfactory_Unsatisfactory
	7	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	126	Neg_Morph_Friendly_Unfriendly
vague	6.5	Pos	useful	useless	Useful_Useless	Morph	126	Pos_Morph_Useful_Useless
vague	6.5	Pos	good	bad	Good_Bad	Nonmorph	126	Pos_Nonmorph_Good_Bad
vague	6.5	Pos	strong	weak	Strong_Weak	Nonmorph	126	Pos_Nonmorph_Strong_Weak
vague	6.5	Neg	mean	kind	Kind_Mean	Nonmorph	126	Neg_Nonmorph_Kind_Mean
vague	6.5	Neg	short	tall	Tall_Short	Nonmorph	126	Neg_Nonmorph_Tall_Short
vague	6.5	Pos	happy	sad	Happy_Sad	Nonmorph	126	Pos_Nonmorph_Happy_Sad
vague	6.5	Pos	long	short	Long_Short	Nonmorph	126	Pos_Nonmorph_Long_Short
vague	6.5	Pos	polite	rude	Polite_Rude	Nonmorph	126	Pos_Nonmorph_Polite_Rude
vague	6.5	Neg	poor	rich	Rich_Poor	Nonmorph	126	Neg_Nonmorph_Rich_Poor
vague	6.5	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	126	Neg_Nonmorph_Satisfactory_Frustrating
	1.	Neg	interesting	boring	Interesting&Uninteresting	testrating	126	Neg_interestingboring
off	6.5	Neg	bad	good	Good&Bad	testrating	126	Neg_badgood
vague	1.5	Pos	impolite	polite	Polite&Impolite	testrating	126	Pos_impolitepolite
vague	1.5	Neg	fair	unfair	Fair&Unfair	testrating	126	Neg_fairunfair
vague	1.5	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	126	Neg_unfriendlyfriendly
vague	1.5	Neg	tall	short	Tall&Short	testrating	126	Neg_tallshort
	4.	Pos	average	average	Average	testaverage	126	Average_testaverage 
	4.	Pos	ok	ok	Ok	testaverage	126	Ok_testaverage 
	4.	Neg	alright	alright	Alright	testaverage	126	Alright_testaverage 
	4.	Neg	ok	ok	OkOk	testaverage	126	OkOk_testaverage 
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	127	Pos_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	127	Pos_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	127	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	127	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	127	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	127	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	127	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	127	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	127	Pos_Morph_Satisfactory_Unsatisfactory
off	5.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	127	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	127	Neg_Morph_Useful_Useless
	7.0	Neg	bad	good	Good_Bad	Nonmorph	127	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	127	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	127	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	127	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	127	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	127	Pos_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	127	Pos_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	127	Neg_Nonmorph_Rich_Poor
	7.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	127	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	127	Pos_boringinteresting
	1.0	Pos	good	bad	Good&Bad	testrating	127	Pos_goodbad
	1.0	Neg	polite	impolite	Polite&Impolite	testrating	127	Neg_politeimpolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	127	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	127	Neg_unfriendlyfriendly
	7.0	Pos	short	tall	Tall&Short	testrating	127	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	127	Average_testaverage 
	3.0	Pos	ok	ok	Ok	testaverage	127	Ok_testaverage 
	3.0	Pos	alright	alright	Alright	testaverage	127	Alright_testaverage 
	3.0	Neg	ok	ok	OkOk	testaverage	127	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	128	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	128	Pos_Morph_Lucky_Unlucky
	7.0	Neg	inaccurate	accurate	Accurate_Inaccurate	Morph	128	Neg_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	128	Pos_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	128	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	128	Neg_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	128	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	128	Pos_Morph_Possible_Impossible
off	3.	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	128	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	128	Pos_Morph_Friendly_Unfriendly
	5.	Neg	useless	useful	Useful_Useless	Morph	128	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	128	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	128	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	128	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	128	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	128	Neg_Nonmorph_Happy_Sad
	5.	Neg	short	long	Long_Short	Nonmorph	128	Neg_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	128	Neg_Nonmorph_Polite_Rude
	7.0	Neg	poor	rich	Rich_Poor	Nonmorph	128	Neg_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	128	Neg_Nonmorph_Satisfactory_Frustrating
	1.	Neg	interesting	boring	Interesting&Uninteresting	testrating	128	Neg_interestingboring
	3.	Neg	bad	good	Good&Bad	testrating	128	Neg_badgood
	1.	Neg	polite	impolite	Polite&Impolite	testrating	128	Neg_politeimpolite
	1.	Pos	unfair	fair	Fair&Unfair	testrating	128	Pos_unfairfair
	1.	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	128	Pos_friendlyunfriendly
	1.	Pos	short	tall	Tall&Short	testrating	128	Pos_shorttall
	4	Neg	average	average	Average	testaverage	128	Average_testaverage 
	4.	Neg	ok	ok	Ok	testaverage	128	Ok_testaverage 
	4.	Pos	alright	alright	Alright	testaverage	128	Alright_testaverage 
	4.	Pos	ok	ok	OkOk	testaverage	128	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	129	Neg_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	129	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	129	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	129	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	129	Pos_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	129	Pos_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	129	Pos_Morph_Polite_Impolite
	6.0	Neg	impossible	possible	Possible_Impossible	Morph	129	Neg_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	129	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	129	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	129	Neg_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	129	Neg_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	129	Pos_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	129	Pos_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	129	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	129	Pos_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	129	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	129	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	129	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	129	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	129	Pos_boringinteresting
	1.0	Neg	bad	good	Good&Bad	testrating	129	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	129	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	129	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	129	Pos_friendlyunfriendly
	7.0	Pos	short	tall	Tall&Short	testrating	129	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	129	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	129	Ok_testaverage 
	4.0	Pos	alright	alright	Alright	testaverage	129	Alright_testaverage 
	4.0	Neg	ok	ok	OkOk	testaverage	129	OkOk_testaverage 
	4.	Neg	uncertain	certain	Certain_Uncertain	Morph	130	Neg_Morph_Certain_Uncertain
	4.	Pos	lucky	unlucky	Lucky_Unlucky	Morph	130	Pos_Morph_Lucky_Unlucky
	6.	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	130	Pos_Morph_Accurate_Inaccurate
	4.	Neg	unhappy	happy	Happy_Unhappy	Morph	130	Neg_Morph_Happy_Unhappy
	5.	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	130	Neg_Morph_Interesting_Uninteresting
	6.	Pos	fair	unfair	Fair_Unfair	Morph	130	Pos_Morph_Fair_Unfair
	6.	Neg	impolite	polite	Polite_Impolite	Morph	130	Neg_Morph_Polite_Impolite
	6.	Neg	impossible	possible	Possible_Impossible	Morph	130	Neg_Morph_Possible_Impossible
	4.	Neg	unsatisfactory	satisfactory	Satisfactory_Unsatisfactory	Morph	130	Neg_Morph_Satisfactory_Unsatisfactory
	5.	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	130	Pos_Morph_Friendly_Unfriendly
	6.	Pos	useful	useless	Useful_Useless	Morph	130	Pos_Morph_Useful_Useless
	5.	Pos	good	bad	Good_Bad	Nonmorph	130	Pos_Nonmorph_Good_Bad
	6.	Pos	strong	weak	Strong_Weak	Nonmorph	130	Pos_Nonmorph_Strong_Weak
	4.	Pos	kind	mean	Kind_Mean	Nonmorph	130	Pos_Nonmorph_Kind_Mean
	6.	Pos	tall	short	Tall_Short	Nonmorph	130	Pos_Nonmorph_Tall_Short
	6.	Pos	happy	sad	Happy_Sad	Nonmorph	130	Pos_Nonmorph_Happy_Sad
	6.	Neg	short	long	Long_Short	Nonmorph	130	Neg_Nonmorph_Long_Short
	5.	Neg	rude	polite	Polite_Rude	Nonmorph	130	Neg_Nonmorph_Polite_Rude
	6.	Pos	rich	poor	Rich_Poor	Nonmorph	130	Pos_Nonmorph_Rich_Poor
off	3.	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	130	Neg_Nonmorph_Satisfactory_Frustrating
	1.	Pos	boring	interesting	Interesting&Uninteresting	testrating	130	Pos_boringinteresting
