Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	complexity	item1	item2	list	item
AYWVS	Male	Associates degree	English	31	Pos_Morph_Lucky_Unlucky	6	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A20VN	Female	Some college, no degree	english	57	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A3PIU	Male	Bachelors degree	English	40	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A1SHL	Female	Bachelors degree	english	55	Pos_Morph_Lucky_Unlucky	5	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
AX3N0	Male	Bachelors degree	English	29	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A2FOB	Female	Some High School	english	27	Pos_Morph_Lucky_Unlucky	4	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A12IH	Male	High School Graduate	English	36	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A10M9	Female	Bachelors degree	English	32	Pos_Morph_Lucky_Unlucky	4	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
ANO5I	Male	Bachelors degree	English	31	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A23FE	Male	Associates degree	english	48	Pos_Morph_Lucky_Unlucky	6	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A1PTY	Female	Bachelors degree	english	31	Pos_Morph_Lucky_Unlucky	5	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A3KEU	Male	Associates degree	english	48	Pos_Morph_Lucky_Unlucky	5	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A39DP	Female	Bachelors degree	English	28	Pos_Morph_Lucky_Unlucky	4	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
ADOA6	Female	Bachelors degree	English	28	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
AQ3OF	Female	Bachelors degree	english	28	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A2T2R	Male	Some college, no degree	English	33	Pos_Morph_Lucky_Unlucky	6	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
ALCSN	Female	Bachelors degree	english	28	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
AZCGS	Male	Some High School	English	25	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A2GJY	Female	Some college, no degree	English	24	Pos_Morph_Lucky_Unlucky	7	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Morph_Lucky_Unlucky	4	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A3OT6	Male	Bachelors degree	english	28	Pos_Morph_Lucky_Unlucky	2	Pos	Morph	Lucky	Unlucky	b	Lucky_Unlucky
A1CVZ	Male	Bachelors degree	english	28	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
AYWVS	Male	Associates degree	English	31	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A20VN	Female	Some college, no degree	english	57	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A3PIU	Male	Bachelors degree	English	40	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
A1SHL	Female	Bachelors degree	english	55	Pos_Morph_Useful_Useless	5	Pos	Morph	Useful	Useless	b	Useful_Useless
AX3N0	Male	Bachelors degree	English	29	Pos_Morph_Useful_Useless	1	Pos	Morph	Useful	Useless	b	Useful_Useless
A2FOB	Female	Some High School	english	27	Pos_Morph_Useful_Useless	NA	Pos	Morph	Useful	Useless	b	Useful_Useless
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A12IH	Male	High School Graduate	English	36	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A10M9	Female	Bachelors degree	English	32	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
ANO5I	Male	Bachelors degree	English	31	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A23FE	Male	Associates degree	english	48	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
A1PTY	Female	Bachelors degree	english	31	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A3KEU	Male	Associates degree	english	48	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
A39DP	Female	Bachelors degree	English	28	Pos_Morph_Useful_Useless	5	Pos	Morph	Useful	Useless	b	Useful_Useless
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
ADOA6	Female	Bachelors degree	English	28	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
AQ3OF	Female	Bachelors degree	english	28	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A2T2R	Male	Some college, no degree	English	33	Pos_Morph_Useful_Useless	5	Pos	Morph	Useful	Useless	b	Useful_Useless
ALCSN	Female	Bachelors degree	english	28	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
AZCGS	Male	Some High School	English	25	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
A2GJY	Female	Some college, no degree	English	24	Pos_Morph_Useful_Useless	7	Pos	Morph	Useful	Useless	b	Useful_Useless
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Morph_Useful_Useless	4	Pos	Morph	Useful	Useless	b	Useful_Useless
A3OT6	Male	Bachelors degree	english	28	Pos_Morph_Useful_Useless	6	Pos	Morph	Useful	Useless	b	Useful_Useless
A1CVZ	Male	Bachelors degree	english	28	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Nonmorph_Good_Bad	NA	Pos	Nonmorph	Good	Bad	b	Good_Bad
AYWVS	Male	Associates degree	English	31	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A20VN	Female	Some college, no degree	english	57	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A3PIU	Male	Bachelors degree	English	40	Pos_Nonmorph_Good_Bad	5	Pos	Nonmorph	Good	Bad	b	Good_Bad
A1SHL	Female	Bachelors degree	english	55	Pos_Nonmorph_Good_Bad	5	Pos	Nonmorph	Good	Bad	b	Good_Bad
AX3N0	Male	Bachelors degree	English	29	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A2FOB	Female	Some High School	english	27	Pos_Nonmorph_Good_Bad	3	Pos	Nonmorph	Good	Bad	b	Good_Bad
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A12IH	Male	High School Graduate	English	36	Pos_Nonmorph_Good_Bad	6	Pos	Nonmorph	Good	Bad	b	Good_Bad
A10M9	Female	Bachelors degree	English	32	Pos_Nonmorph_Good_Bad	6	Pos	Nonmorph	Good	Bad	b	Good_Bad
ANO5I	Male	Bachelors degree	English	31	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A23FE	Male	Associates degree	english	48	Pos_Nonmorph_Good_Bad	6	Pos	Nonmorph	Good	Bad	b	Good_Bad
A1PTY	Female	Bachelors degree	english	31	Pos_Nonmorph_Good_Bad	6	Pos	Nonmorph	Good	Bad	b	Good_Bad
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Nonmorph_Good_Bad	1	Pos	Nonmorph	Good	Bad	b	Good_Bad
A3KEU	Male	Associates degree	english	48	Pos_Nonmorph_Good_Bad	2	Pos	Nonmorph	Good	Bad	b	Good_Bad
A39DP	Female	Bachelors degree	English	28	Pos_Nonmorph_Good_Bad	5	Pos	Nonmorph	Good	Bad	b	Good_Bad
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
ADOA6	Female	Bachelors degree	English	28	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
AQ3OF	Female	Bachelors degree	english	28	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
A2T2R	Male	Some college, no degree	English	33	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
ALCSN	Female	Bachelors degree	english	28	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
AZCGS	Male	Some High School	English	25	Pos_Nonmorph_Good_Bad	6	Pos	Nonmorph	Good	Bad	b	Good_Bad
A2GJY	Female	Some college, no degree	English	24	Pos_Nonmorph_Good_Bad	7	Pos	Nonmorph	Good	Bad	b	Good_Bad
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Nonmorph_Good_Bad	3	Pos	Nonmorph	Good	Bad	b	Good_Bad
A3OT6	Male	Bachelors degree	english	28	Pos_Nonmorph_Good_Bad	5	Pos	Nonmorph	Good	Bad	b	Good_Bad
A1CVZ	Male	Bachelors degree	english	28	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
AYWVS	Male	Associates degree	English	31	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A20VN	Female	Some college, no degree	english	57	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A3PIU	Male	Bachelors degree	English	40	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A1SHL	Female	Bachelors degree	english	55	Pos_Nonmorph_Kind_Mean	5	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
AX3N0	Male	Bachelors degree	English	29	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A2FOB	Female	Some High School	english	27	Pos_Nonmorph_Kind_Mean	5	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A12IH	Male	High School Graduate	English	36	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A10M9	Female	Bachelors degree	English	32	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
ANO5I	Male	Bachelors degree	English	31	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A23FE	Male	Associates degree	english	48	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A1PTY	Female	Bachelors degree	english	31	Pos_Nonmorph_Kind_Mean	5	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A3KEU	Male	Associates degree	english	48	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A39DP	Female	Bachelors degree	English	28	Pos_Nonmorph_Kind_Mean	5	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Nonmorph_Kind_Mean	1	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
ADOA6	Female	Bachelors degree	English	28	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
AQ3OF	Female	Bachelors degree	english	28	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A2T2R	Male	Some college, no degree	English	33	Pos_Nonmorph_Kind_Mean	5	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
ALCSN	Female	Bachelors degree	english	28	Pos_Nonmorph_Kind_Mean	1	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
AZCGS	Male	Some High School	English	25	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A2GJY	Female	Some college, no degree	English	24	Pos_Nonmorph_Kind_Mean	7	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Nonmorph_Kind_Mean	3	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A3OT6	Male	Bachelors degree	english	28	Pos_Nonmorph_Kind_Mean	6	Pos	Nonmorph	Kind	Mean	b	Kind_Mean
A1CVZ	Male	Bachelors degree	english	28	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
AYWVS	Male	Associates degree	English	31	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A20VN	Female	Some college, no degree	english	57	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A3PIU	Male	Bachelors degree	English	40	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A1SHL	Female	Bachelors degree	english	55	Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
AX3N0	Male	Bachelors degree	English	29	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A2FOB	Female	Some High School	english	27	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A12IH	Male	High School Graduate	English	36	Pos_Nonmorph_Strong_Weak	4	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A10M9	Female	Bachelors degree	English	32	Pos_Nonmorph_Strong_Weak	6	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
ANO5I	Male	Bachelors degree	English	31	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A23FE	Male	Associates degree	english	48	Pos_Nonmorph_Strong_Weak	NA	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A1PTY	Female	Bachelors degree	english	31	Pos_Nonmorph_Strong_Weak	6	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Nonmorph_Strong_Weak	1	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A3KEU	Male	Associates degree	english	48	Pos_Nonmorph_Strong_Weak	3	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A39DP	Female	Bachelors degree	English	28	Pos_Nonmorph_Strong_Weak	6	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
ADOA6	Female	Bachelors degree	English	28	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
AQ3OF	Female	Bachelors degree	english	28	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A2T2R	Male	Some college, no degree	English	33	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
ALCSN	Female	Bachelors degree	english	28	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
AZCGS	Male	Some High School	English	25	Pos_Nonmorph_Strong_Weak	5	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A2GJY	Female	Some college, no degree	English	24	Pos_Nonmorph_Strong_Weak	7	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Nonmorph_Strong_Weak	4	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A3OT6	Male	Bachelors degree	english	28	Pos_Nonmorph_Strong_Weak	4	Pos	Nonmorph	Strong	Weak	b	Strong_Weak
A1CVZ	Male	Bachelors degree	english	28	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
A1PFG	Male	Bachelors degree	ENGLISH	31	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
AYWVS	Male	Associates degree	English	31	Pos_Nonmorph_Tall_Short	4	Pos	Nonmorph	Tall	Short	b	Tall_Short
A20VN	Female	Some college, no degree	english	57	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
A3PIU	Male	Bachelors degree	English	40	Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Tall	Short	b	Tall_Short
A1SHL	Female	Bachelors degree	english	55	Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Tall	Short	b	Tall_Short
AX3N0	Male	Bachelors degree	English	29	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
A2FOB	Female	Some High School	english	27	Pos_Nonmorph_Tall_Short	4	Pos	Nonmorph	Tall	Short	b	Tall_Short
ALTMS	Male	Graduate degree (Masters, Doctorate, etc.)	English	72	Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Tall	Short	b	Tall_Short
A12IH	Male	High School Graduate	English	36	Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Tall	Short	b	Tall_Short
A10M9	Female	Bachelors degree	English	32	Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Tall	Short	b	Tall_Short
ANO5I	Male	Bachelors degree	English	31	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
A23FE	Male	Associates degree	english	48	Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Tall	Short	b	Tall_Short
A1PTY	Female	Bachelors degree	english	31	Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Tall	Short	b	Tall_Short
A8O6G	Male	Graduate degree (Masters, Doctorate, etc.)	English	58	Pos_Nonmorph_Tall_Short	1	Pos	Nonmorph	Tall	Short	b	Tall_Short
A3KEU	Male	Associates degree	english	48	Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Tall	Short	b	Tall_Short
A39DP	Female	Bachelors degree	English	28	Pos_Nonmorph_Tall_Short	5	Pos	Nonmorph	Tall	Short	b	Tall_Short
AFA88	Male	Graduate degree (Masters, Doctorate, etc.)	English	30	Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Tall	Short	b	Tall_Short
A3DWK	Male	Graduate degree (Masters, Doctorate, etc.)	ENGLISH	25	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
ADOA6	Female	Bachelors degree	English	28	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
AQ3OF	Female	Bachelors degree	english	28	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
A2T2R	Male	Some college, no degree	English	33	Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Tall	Short	b	Tall_Short
ALCSN	Female	Bachelors degree	english	28	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
AZCGS	Male	Some High School	English	25	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
A2GJY	Female	Some college, no degree	English	24	Pos_Nonmorph_Tall_Short	7	Pos	Nonmorph	Tall	Short	b	Tall_Short
AF5TV	Female	Graduate degree (Masters, Doctorate, etc.)	english	45	Pos_Nonmorph_Tall_Short	4	Pos	Nonmorph	Tall	Short	b	Tall_Short
A3OT6	Male	Bachelors degree	english	28	Pos_Nonmorph_Tall_Short	6	Pos	Nonmorph	Tall	Short	b	Tall_Short
